trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1925,False,"{'a': 0.002, 'e': 0.02132233849911398}",20,14,10.42923091812131,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.002, 'e': 0.02127973643837717}",30,21,17.010630833130843,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.002, 'e': 0.021237219496614494}",20,7,10.696018674517443,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1928,False,"{'a': 0.002, 'e': 0.02119478750375811}",30,24,10.9610913088866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.002, 'e': 0.021152440290080017}",20,0,31.54105289305081,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1930,False,"{'a': 0.002, 'e': 0.021110177686191275}",20,16,6.709556488477756,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.002, 'e': 0.021067999523041434}",25,2,37.219122849186604,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.002, 'e': 0.021025905631917766}",35,26,17.82172575505503,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.002, 'e': 0.02098389584444467}",20,10,14.651289920446748,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.002, 'e': 0.02094196999258292}",30,4,38.12908614561501,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.002, 'e': 0.020900127908629072}",25,0,31.756844571449793,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1936,False,"{'a': 0.002, 'e': 0.02085836942521472}",20,12,16.019031589580152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.002, 'e': 0.020816694375305884}",20,14,11.751599125233831,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.002, 'e': 0.020775102592202298}",20,14,13.286700214099152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.002, 'e': 0.02073359390953679}",25,15,15.819602670074797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.002, 'e': 0.020692168161274557}",30,16,29.20101868883756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.002, 'e': 0.020650825181712566}",25,17,15.740261721530159,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.002, 'e': 0.020609564805478826}",25,10,24.325895685686998,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.002, 'e': 0.0205683868675318}",20,12,16.412865773249376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.002, 'e': 0.02052729120315966}",20,0,33.42506078072938,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1945,False,"{'a': 0.002, 'e': 0.020486277647979705}",20,16,6.976017598028294,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.002, 'e': 0.020445346037937653}",25,16,19.32495597989933,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.002, 'e': 0.02040449620930702}",30,7,23.726534636248125,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1948,False,"{'a': 0.002, 'e': 0.020363727998688425}",25,11,24.866595542206507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.002, 'e': 0.020323041243008984}",30,5,39.038058524636334,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.002, 'e': 0.0202824357795216}",20,12,9.595476240101405,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.002, 'e': 0.02024191144580439}",30,12,34.472562310474636,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.002, 'e': 0.020201468079759942}",20,9,-23.43511102242081,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1953,False,"{'a': 0.002, 'e': 0.02016110551961476}",25,3,36.17410220887164,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.002, 'e': 0.020120823603918526}",25,14,21.146613485552415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.002, 'e': 0.020080622171543543}",25,18,10.757080624501398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.002, 'e': 0.020040501061684014}",20,14,15.378002735402347,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.002, 'e': 0.02000046011385546}",20,3,28.692830004593972,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.002, 'e': 0.01996049916789402}",20,0,26.692481164765006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.002, 'e': 0.019920618063955876}",20,16,8.255303225050508,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.002, 'e': 0.01988081664251654}",30,16,33.351583153164675,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.002, 'e': 0.019841094744370288}",30,12,37.762512601979964,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.002, 'e': 0.019801452210629462}",25,17,15.46360466609224,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.002, 'e': 0.019761888882723885}",30,13,29.256113620319667,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.002, 'e': 0.019722404602400184}",20,10,16.11169530716889,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.002, 'e': 0.019682999211721196}",25,10,26.71056052227123,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.002, 'e': 0.019643672553065292}",25,8,16.560055021960288,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1967,False,"{'a': 0.002, 'e': 0.0196044244691258}",20,5,26.870924901673703,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.002, 'e': 0.019565254802910312}",25,16,18.686742947785902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.002, 'e': 0.019526163397740135}",30,11,30.128170118457966,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.002, 'e': 0.01948715009724957}",30,23,12.851836019840121,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.002, 'e': 0.01944821474538539}",25,6,23.346425157290263,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.002, 'e': 0.019409357186406115}",30,8,40.63695643487097,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.002, 'e': 0.01937057726488147}",20,13,15.228239757869392,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.002, 'e': 0.019331874825691705}",30,12,32.20631618295014,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.002, 'e': 0.019293249714027027}",25,18,13.156923412963371,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.002, 'e': 0.01925470177538692}",20,11,18.533567306418774,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.002, 'e': 0.019216230855579598}",30,24,7.829449397990938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.002, 'e': 0.01917783680072131}",20,10,19.708588948500196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.002, 'e': 0.019139519457235805}",25,17,13.545980512457817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.002, 'e': 0.019101278671853638}",20,0,29.68586564868953,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1981,False,"{'a': 0.002, 'e': 0.019063114291611637}",20,16,8.563371194061787,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.002, 'e': 0.01902502616385221}",20,0,28.623884628335485,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1983,False,"{'a': 0.002, 'e': 0.018987014136222814}",35,19,17.345373966772765,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1984,False,"{'a': 0.002, 'e': 0.01894907805667527}",20,12,14.309115280728733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.002, 'e': 0.018911217773465227}",25,11,22.320327758188704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.002, 'e': 0.018873433135151486}",20,12,12.658362670864067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.002, 'e': 0.018835723990595455}",30,7,40.688262856434484,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.002, 'e': 0.018798090188960496}",25,10,28.358214009046172,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.002, 'e': 0.018760531579711363}",20,3,32.12070897414085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.002, 'e': 0.018723048012613555}",25,11,23.170249904691403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.002, 'e': 0.018685639337732773}",30,20,17.05746039360021,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.002, 'e': 0.018648305405434242}",20,9,18.320987890277973,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.002, 'e': 0.01861104606638221}",30,21,18.914607143822256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.002, 'e': 0.01857386117153925}",20,10,21.59323611809082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.002, 'e': 0.018536750572165746}",25,15,19.797892621759683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.002, 'e': 0.018499714119819242}",30,9,34.083331337618546,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.002, 'e': 0.018462751666353888}",25,15,19.283349142764784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.002, 'e': 0.01842586306391981}",25,16,21.029109338735278,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.002, 'e': 0.018389048164962566}",25,18,15.15934439070845,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.002, 'e': 0.01835230682222249}",35,21,24.407050579527795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.002, 'e': 0.01831563888873418}",25,15,17.35107164544613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.002, 'e': 0.018279044217825845}",25,7,32.57623847988329,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.002, 'e': 0.01824252266311874}",20,14,11.64580418218327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.002, 'e': 0.01820607407852663}",20,16,6.713165997808689,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.002, 'e': 0.0181696983182551}",20,8,23.427613456334207,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.002, 'e': 0.018133395236801075}",25,13,23.490102882670616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.002, 'e': 0.018097164688952158}",25,0,37.25310634855788,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2008,False,"{'a': 0.002, 'e': 0.018061006529786143}",25,4,38.156982504054675,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.002, 'e': 0.01802492061467033}",20,7,25.511341767227165,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.002, 'e': 0.017988906799261007}",25,13,0.5438657689672008,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2011,False,"{'a': 0.002, 'e': 0.01795296493950285}",25,12,12.443022359102002,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2012,False,"{'a': 0.002, 'e': 0.017917094891628405}",20,0,33.264142830196285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2013,False,"{'a': 0.002, 'e': 0.017881296512157415}",30,17,23.859692338836016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.002, 'e': 0.017845569657896316}",20,15,7.030432441721709,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.002, 'e': 0.017809914185937626}",25,8,26.195318835535524,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.002, 'e': 0.01777432995365944}",20,0,18.703764132845222,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2017,False,"{'a': 0.002, 'e': 0.017738816818724773}",20,8,24.99056349202201,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.002, 'e': 0.017703374639081032}",20,0,24.748647239010168,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2019,False,"{'a': 0.002, 'e': 0.01766800327295943}",20,8,19.028843408041034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.002, 'e': 0.0176327025788745}",25,17,14.669751006475328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.002, 'e': 0.017597472415623393}",20,16,5.08780656543851,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.002, 'e': 0.017562312642285412}",20,0,29.25234658611178,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2023,False,"{'a': 0.002, 'e': 0.0175272231182214}",20,4,22.8302638981572,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.002, 'e': 0.017492203703073247}",20,11,16.8170803936381,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.002, 'e': 0.01745725425676323}",35,18,30.40135020852435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.002, 'e': 0.017422374639493515}",25,13,20.61597784925806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.002, 'e': 0.017387564711745573}",25,17,14.635768033061288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.002, 'e': 0.017352824334279676}",20,12,8.524652807317315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.002, 'e': 0.017318153368134255}",35,21,24.335254199673717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.002, 'e': 0.017283551674625395}",25,6,38.5459824206531,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.002, 'e': 0.017249019115346265}",20,0,19.589967580242394,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2032,False,"{'a': 0.002, 'e': 0.017214555552166607}",20,6,26.333755181058553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.002, 'e': 0.017180160847232114}",30,15,29.46591252675654,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.002, 'e': 0.017145834862963918}",25,17,13.28232454553947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.002, 'e': 0.017111577462058016}",35,27,15.00712853017372,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.002, 'e': 0.017077388507484793}",25,0,42.75760289848527,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2037,False,"{'a': 0.002, 'e': 0.017043267862488373}",25,7,19.090090041100414,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2038,False,"{'a': 0.002, 'e': 0.017009215390586124}",25,16,18.570671582733027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.002, 'e': 0.016975230955568105}",30,19,16.729477085247552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.002, 'e': 0.016941314421496552}",25,15,20.331501934804223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.002, 'e': 0.01690746565270528}",25,15,16.85916840688661,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.002, 'e': 0.016873684513799156}",25,9,30.678427108833482,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.002, 'e': 0.01683997086965357}",20,12,14.951315956983708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.002, 'e': 0.016806324585413937}",25,16,14.840582834188393,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.002, 'e': 0.016772745526495048}",20,10,14.901411166970432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.002, 'e': 0.016739233558580632}",30,11,35.78058475995332,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.002, 'e': 0.016705788547622755}",20,12,12.003779594755397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.002, 'e': 0.016672410359841357}",25,15,15.805658381175553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.002, 'e': 0.016639098861723624}",30,13,32.50385745312501,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.002, 'e': 0.01660585392002353}",20,10,18.97296886638966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.002, 'e': 0.016572675401761255}",25,7,25.16323000161749,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.002, 'e': 0.016539563174222668}",25,8,31.681894657868195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.002, 'e': 0.016506517104958845}",25,4,34.849526892410495,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.002, 'e': 0.01647353706178545}",25,10,27.978543170534817,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.002, 'e': 0.01644062291278227}",25,2,11.956090266285857,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
2056,False,"{'a': 0.002, 'e': 0.016407774526292645}",25,19,12.889858973945476,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.002, 'e': 0.01637499177092302}",20,11,16.18530629694339,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.002, 'e': 0.016342274515542307}",25,14,22.49844434422857,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.002, 'e': 0.01630962262928145}",25,7,29.704963258399584,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.002, 'e': 0.016277035981532836}",25,11,23.72212645214479,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.002, 'e': 0.01624451444194987}",25,14,18.900756756714426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.002, 'e': 0.016212057880446332}",25,0,0.3800948339817365,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2063,False,"{'a': 0.002, 'e': 0.01617966616719593}",25,20,7.967338633542993,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.002, 'e': 0.016147339172631756}",20,9,19.901047353189096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.002, 'e': 0.016115076767445814}",25,5,34.54088636067073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.002, 'e': 0.016082878822588433}",25,15,17.403479748345102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.002, 'e': 0.016050745209267785}",30,0,40.79034637793399,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2068,False,"{'a': 0.002, 'e': 0.016018675798949358}",25,13,23.897397390220235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.002, 'e': 0.0159866704633555}",20,9,20.15147054499364,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.002, 'e': 0.015954729074464814}",35,17,34.21125977249494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.002, 'e': 0.015922851504511698}",25,7,26.34142351209299,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.002, 'e': 0.015891037625985815}",25,0,39.35295322457751,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2073,False,"{'a': 0.002, 'e': 0.015859287311631637}",30,13,33.33280724133217,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.002, 'e': 0.015827600434447853}",25,0,38.57294199526749,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2075,False,"{'a': 0.002, 'e': 0.01579597686768691}",20,12,14.411436938896848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.002, 'e': 0.015764416484854486}",30,0,38.635371651872944,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2077,False,"{'a': 0.002, 'e': 0.015732919159709032}",20,9,3.9370597052470417,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2078,False,"{'a': 0.002, 'e': 0.015701484766261195}",20,0,29.89729265428813,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2079,False,"{'a': 0.002, 'e': 0.01567011317877336}",25,5,35.605327374448436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.002, 'e': 0.015638804271759118}",20,12,17.174047492356816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.002, 'e': 0.01560755791998283}",25,0,36.26628542932787,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2082,False,"{'a': 0.002, 'e': 0.015576373998459032}",30,17,19.96645166726894,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.002, 'e': 0.015545252382451996}",30,4,41.54226767414896,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.002, 'e': 0.015514192947475202}",25,16,17.65635505636521,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.002, 'e': 0.015483195569290899}",30,14,29.266819448655347,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.002, 'e': 0.015452260123909515}",30,19,22.454374670833325,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.002, 'e': 0.015421386487589232}",25,16,18.312252831288497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.002, 'e': 0.015390574536835447}",20,0,26.373346921103444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.002, 'e': 0.015359824148400343}",30,9,36.023995378433504,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.002, 'e': 0.015329135199282314}",30,9,33.005532532964224,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.002, 'e': 0.015298507566725518}",25,8,17.286950058284795,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2092,False,"{'a': 0.002, 'e': 0.015267941128219376}",20,13,15.779902208227877,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.002, 'e': 0.015237435761498117}",20,10,17.52744439460521,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.002, 'e': 0.015206991344540219}",20,13,14.903626724225116,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.002, 'e': 0.015176607755567978}",20,2,27.55485345813191,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.002, 'e': 0.01514628487304698}",30,9,22.152574160277542,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2097,False,"{'a': 0.002, 'e': 0.015116022575685681}",30,17,25.025713673171374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.002, 'e': 0.01508582074243484}",25,19,11.313745196356649,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.002, 'e': 0.015055679252487086}",35,14,27.564949456717446,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.002, 'e': 0.0150255979852764}",25,13,22.391255847758835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014995576820477703}",35,23,21.24328940485639,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.002, 'e': 0.014965615638006283}",25,3,29.826263191125342,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.014935714318017369}",30,8,38.173598875249624,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.002, 'e': 0.014905872740905627}",25,13,25.967744345744837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.014876090787304737}",25,1,35.790234813975246,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.002, 'e': 0.014846368338086832}",20,10,21.96705710320488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014816705274362072}",20,13,14.025408113932158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
